filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200807_125404.jpg,640,480,Speed Limit 50,278.0,161.0,345.0,241.0
IMG_20200807_125404.jpg,640,480,Straight Or Left Sign,365.0,166.0,431.0,229.0
IMG_20200807_125404.jpg,640,480,Red Traffic Light,449.0,171.0,500.0,265.0
IMG_20200624_192852.jpg,640,480,Red Traffic Light,152.0,153.0,197.0,244.0
IMG_20200624_192852.jpg,640,480,Straight Or Right Sign,224.0,155.0,282.0,210.0
IMG_20200624_192852.jpg,640,480,Speed Limit 50,303.0,162.0,383.0,253.0
IMG_20200624_192852.jpg,640,480,Stop Sign,421.0,165.0,499.0,237.0
IMG_20200626_221018.jpg,640,480,Speed Limit 35,60.0,169.0,119.0,243.0
IMG_20200626_221018.jpg,640,480,Green Traffic Light,133.0,176.0,171.0,260.0
IMG_20200626_221018.jpg,640,480,Stop Sign,186.0,177.0,239.0,233.0
IMG_20200626_221018.jpg,640,480,Red Traffic Light,254.0,181.0,293.0,264.0
IMG_20200626_221018.jpg,640,480,Straight Or Left Sign,308.0,181.0,362.0,234.0
IMG_20200626_221018.jpg,640,480,Straight Or Right Sign,377.0,183.0,429.0,235.0
IMG_20200626_221018.jpg,640,480,Speed Limit 25,442.0,186.0,500.0,251.0
IMG_20200626_221018.jpg,640,480,Speed Limit 50,511.0,188.0,573.0,254.0
IMG_20200624_181219.jpg,640,480,Speed Limit 25,37.0,167.0,94.0,232.0
IMG_20200624_181219.jpg,640,480,Green Traffic Light,121.0,179.0,167.0,277.0
IMG_20200624_181219.jpg,640,480,Stop Sign,229.0,179.0,302.0,250.0
IMG_20200624_181219.jpg,640,480,Red Traffic Light,368.0,179.0,411.0,279.0
IMG_20200624_181219.jpg,640,480,Straight Or Left Sign,463.0,184.0,543.0,256.0
IMG_20200624_181219.jpg,640,480,Straight Or Right Sign,541.0,178.0,592.0,233.0
IMG_20200626_220859.jpg,640,480,Straight Or Right Sign,128.0,170.0,278.0,308.0
IMG_20200626_220859.jpg,640,480,Straight Or Left Sign,413.0,181.0,550.0,317.0
IMG_20200624_193440.jpg,640,480,Green Traffic Light,109.0,164.0,143.0,228.0
IMG_20200624_193440.jpg,640,480,Speed Limit 50,153.0,168.0,205.0,227.0
IMG_20200624_193440.jpg,640,480,Speed Limit 25,218.0,159.0,259.0,207.0
IMG_20200624_193440.jpg,640,480,Stop Sign,271.0,168.0,314.0,211.0
IMG_20200624_193440.jpg,640,480,Straight Or Right Sign,318.0,165.0,356.0,201.0
IMG_20200624_193440.jpg,640,480,Red Traffic Light,365.0,173.0,398.0,239.0
IMG_20200624_193440.jpg,640,480,Speed Limit 35,418.0,167.0,461.0,218.0
IMG_20200624_193440.jpg,640,480,Straight Or Left Sign,475.0,179.0,521.0,225.0
IMG_20200807_124710.jpg,640,480,Straight Or Left Sign,22.0,166.0,116.0,247.0
IMG_20200807_124710.jpg,640,480,Speed Limit 50,129.0,164.0,214.0,261.0
IMG_20200807_124710.jpg,640,480,Red Traffic Light,232.0,167.0,287.0,281.0
IMG_20200807_124710.jpg,640,480,Stop Sign,301.0,165.0,369.0,234.0
IMG_20200807_124710.jpg,640,480,Green Traffic Light,383.0,168.0,430.0,274.0
IMG_20200807_124710.jpg,640,480,Straight Or Left Sign,440.0,166.0,500.0,230.0
IMG_20200807_124710.jpg,640,480,Speed Limit 25,502.0,166.0,564.0,246.0
IMG_20200807_124710.jpg,640,480,Speed Limit 35,567.0,165.0,630.0,239.0
IMG_20200624_175853.jpg,640,480,Straight Or Left Sign,13.0,199.0,132.0,298.0
IMG_20200624_175853.jpg,640,480,Straight Or Right Sign,196.0,159.0,247.0,210.0
IMG_20200624_175853.jpg,640,480,Green Traffic Light,270.0,178.0,315.0,278.0
IMG_20200624_175853.jpg,640,480,Stop Sign,348.0,182.0,423.0,254.0
IMG_20200624_175853.jpg,640,480,Speed Limit 35,425.0,170.0,493.0,249.0
IMG_20200624_175853.jpg,640,480,Speed Limit 50,509.0,171.0,576.0,238.0
IMG_20200807_130003.jpg,640,480,Straight Or Right Sign,194.0,112.0,288.0,201.0
IMG_20200807_130003.jpg,640,480,Speed Limit 25,333.0,117.0,420.0,228.0
IMG_20200807_125635.jpg,640,480,Straight Or Right Sign,141.0,151.0,196.0,203.0
IMG_20200807_125635.jpg,640,480,Speed Limit 25,211.0,154.0,258.0,213.0
IMG_20200807_125635.jpg,640,480,Green Traffic Light,272.0,159.0,301.0,227.0
IMG_20200807_125635.jpg,640,480,Speed Limit 35,314.0,157.0,355.0,211.0
IMG_20200624_193431.jpg,640,480,Green Traffic Light,6.0,186.0,60.0,285.0
IMG_20200624_193431.jpg,640,480,Speed Limit 50,64.0,195.0,149.0,288.0
IMG_20200624_193431.jpg,640,480,Speed Limit 25,177.0,178.0,237.0,246.0
IMG_20200624_193431.jpg,640,480,Stop Sign,254.0,192.0,319.0,255.0
IMG_20200624_193431.jpg,640,480,Straight Or Right Sign,320.0,185.0,371.0,236.0
IMG_20200624_193431.jpg,640,480,Red Traffic Light,395.0,199.0,442.0,296.0
IMG_20200624_193431.jpg,640,480,Speed Limit 35,459.0,190.0,521.0,259.0
IMG_20200624_193431.jpg,640,480,Straight Or Left Sign,562.0,211.0,633.0,275.0
IMG_20200624_224144.jpg,640,480,Straight Or Right Sign,27.0,136.0,83.0,199.0
IMG_20200624_224144.jpg,640,480,Speed Limit 50,107.0,135.0,165.0,216.0
IMG_20200624_224144.jpg,640,480,Speed Limit 35,204.0,131.0,256.0,213.0
IMG_20200624_224144.jpg,640,480,Speed Limit 25,286.0,134.0,349.0,215.0
IMG_20200624_224144.jpg,640,480,Stop Sign,351.0,140.0,426.0,211.0
IMG_20200624_224144.jpg,640,480,Red Traffic Light,433.0,141.0,487.0,250.0
IMG_20200624_224144.jpg,640,480,Straight Or Left Sign,536.0,144.0,622.0,220.0
IMG_20200807_130450.jpg,640,480,Red Traffic Light,166.0,85.0,257.0,274.0
IMG_20200807_130450.jpg,640,480,Stop Sign,348.0,95.0,404.0,169.0
IMG_20200807_130358.jpg,640,480,Green Traffic Light,260.0,179.0,291.0,264.0
IMG_20200807_130358.jpg,640,480,Speed Limit 35,351.0,173.0,411.0,251.0
IMG_20200807_125459.jpg,640,480,Straight Or Right Sign,287.0,77.0,388.0,182.0
IMG_20200624_223746.jpg,640,480,Straight Or Right Sign,16.0,147.0,65.0,199.0
IMG_20200624_223746.jpg,640,480,Green Traffic Light,125.0,149.0,157.0,220.0
IMG_20200624_223746.jpg,640,480,Speed Limit 50,173.0,151.0,220.0,219.0
IMG_20200624_223746.jpg,640,480,Stop Sign,236.0,161.0,289.0,219.0
IMG_20200624_223746.jpg,640,480,Speed Limit 35,345.0,160.0,402.0,230.0
IMG_20200624_223746.jpg,640,480,Speed Limit 25,410.0,172.0,477.0,253.0
IMG_20200624_223746.jpg,640,480,Straight Or Left Sign,550.0,184.0,626.0,250.0
IMG_20200624_192724.jpg,640,480,Speed Limit 35,203.0,178.0,242.0,225.0
IMG_20200624_192724.jpg,640,480,Straight Or Left Sign,259.0,180.0,298.0,219.0
IMG_20200624_192724.jpg,640,480,Speed Limit 25,317.0,181.0,351.0,221.0
IMG_20200624_192724.jpg,640,480,Green Traffic Light,373.0,181.0,396.0,232.0
IMG_20200807_125348.jpg,640,480,Stop Sign,72.0,134.0,215.0,265.0
IMG_20200807_125348.jpg,640,480,Speed Limit 50,265.0,138.0,388.0,281.0
IMG_20200807_125348.jpg,640,480,Straight Or Left Sign,418.0,142.0,514.0,250.0
IMG_20200807_125348.jpg,640,480,Red Traffic Light,515.0,148.0,586.0,289.0
IMG_20200624_181449.jpg,640,480,Speed Limit 50,10.0,164.0,86.0,242.0
IMG_20200624_181449.jpg,640,480,Speed Limit 25,150.0,155.0,204.0,218.0
IMG_20200624_181449.jpg,640,480,Straight Or Right Sign,263.0,161.0,312.0,212.0
IMG_20200624_181449.jpg,640,480,Red Traffic Light,371.0,163.0,405.0,234.0
IMG_20200624_181449.jpg,640,480,Straight Or Left Sign,448.0,167.0,501.0,217.0
IMG_20200624_181449.jpg,640,480,Speed Limit 35,548.0,175.0,621.0,249.0
IMG_20200807_130500.jpg,640,480,Red Traffic Light,78.0,120.0,117.0,219.0
IMG_20200807_130500.jpg,640,480,Stop Sign,259.0,135.0,315.0,197.0
IMG_20200624_185255.jpg,640,480,Speed Limit 35,8.0,142.0,63.0,204.0
IMG_20200624_185255.jpg,640,480,Straight Or Left Sign,109.0,147.0,149.0,189.0
IMG_20200624_185255.jpg,640,480,Speed Limit 25,179.0,149.0,221.0,199.0
IMG_20200624_185255.jpg,640,480,Red Traffic Light,237.0,160.0,268.0,229.0
IMG_20200624_185255.jpg,640,480,Green Traffic Light,335.0,169.0,362.0,241.0
IMG_20200624_185255.jpg,640,480,Straight Or Right Sign,381.0,163.0,418.0,202.0
IMG_20200624_185255.jpg,640,480,Speed Limit 50,482.0,175.0,535.0,231.0
IMG_20200624_185255.jpg,640,480,Stop Sign,580.0,181.0,634.0,228.0
IMG_20200624_175644.jpg,640,480,Speed Limit 50,28.0,127.0,154.0,272.0
IMG_20200624_175644.jpg,640,480,Stop Sign,246.0,146.0,347.0,243.0
IMG_20200624_175644.jpg,640,480,Straight Or Right Sign,388.0,155.0,495.0,260.0
IMG_20200624_175644.jpg,640,480,Green Traffic Light,545.0,169.0,626.0,319.0
aug1_IMG_20200626_221035.jpg,640,480,Speed Limit 35,0.0,137.9582,63.79698,241.9582
aug1_IMG_20200626_221035.jpg,640,480,Green Traffic Light,80.79698,142.9582,136.79698,258.9582
aug1_IMG_20200626_221035.jpg,640,480,Stop Sign,155.79698,141.9582,227.79698,211.9582
aug1_IMG_20200626_221035.jpg,640,480,Red Traffic Light,243.79698,143.9582,288.79697,245.9582
aug1_IMG_20200626_221035.jpg,640,480,Straight Or Left Sign,307.79697,142.9582,363.79697,204.9582
aug1_IMG_20200626_221035.jpg,640,480,Straight Or Right Sign,376.79697,139.9582,427.79697,199.9582
aug1_IMG_20200626_221035.jpg,640,480,Speed Limit 25,436.79697,138.9582,490.79697,211.9582
aug1_IMG_20200626_221035.jpg,640,480,Speed Limit 50,495.79697,141.9582,551.797,206.9582
aug1_IMG_20200807_125610.jpg,640,480,Straight Or Right Sign,179.89372,174.01971,230.39716,231.85428
aug1_IMG_20200807_125610.jpg,640,480,Speed Limit 25,251.576,176.46344,318.37085,254.6623
aug1_IMG_20200807_125610.jpg,640,480,Green Traffic Light,338.73514,180.53629,383.53656,279.09943
aug1_IMG_20200807_125610.jpg,640,480,Speed Limit 35,407.9737,178.09258,484.54343,263.62256
aug1_IMG_20200626_220717.jpg,640,480,Speed Limit 25,312.77795,216.75266,399.85495,312.94836
aug1_IMG_20200626_220717.jpg,640,480,Stop Sign,401.0869,191.17934,480.86905,267.05347
aug1_IMG_20200626_220717.jpg,640,480,Red Traffic Light,487.13986,174.45811,558.3775,280.2167
aug1_IMG_20200807_125558.jpg,640,480,Stop Sign,279.28772,101.09926,389.45038,212.0602
aug1_IMG_20200624_192716.jpg,640,480,Speed Limit 35,139.2054,1.289909,285.15393,156.8936
aug1_IMG_20200624_192716.jpg,640,480,Straight Or Left Sign,269.76328,74.86933,404.7005,207.53476
aug1_IMG_20200624_192716.jpg,640,480,Speed Limit 25,390.31757,144.60127,503.30582,263.26904
aug1_IMG_20200624_192716.jpg,640,480,Green Traffic Light,491.59763,209.47801,594.9307,337.80093
aug1_IMG_20200626_220824.jpg,640,480,Speed Limit 35,112.57092,135.76273,240.73972,283.622
aug1_IMG_20200626_220824.jpg,640,480,Speed Limit 50,242.68439,172.48174,375.96588,317.5775
aug1_IMG_20200626_220824.jpg,640,480,Green Traffic Light,383.27142,210.33429,485.0892,372.79874
aug1_IMG_20200807_130640.jpg,640,480,Speed Limit 25,44.0,127.0,95.0,186.0
aug1_IMG_20200807_130640.jpg,640,480,Straight Or Right Sign,254.0,146.0,289.0,182.0
aug1_IMG_20200624_223710.jpg,640,480,Straight Or Right Sign,42.53659,37.59771,132.73825,124.45965
aug1_IMG_20200624_223710.jpg,640,480,Green Traffic Light,147.07,91.41251,221.3502,186.2081
aug1_IMG_20200624_223710.jpg,640,480,Speed Limit 50,221.3918,121.58673,310.33926,217.69072
aug1_IMG_20200624_223710.jpg,640,480,Stop Sign,314.80188,169.72212,400.9096,255.35275
aug1_IMG_20200624_223710.jpg,640,480,Speed Limit 35,397.6115,207.63417,483.14215,296.50452
aug1_IMG_20200624_223710.jpg,640,480,Speed Limit 25,470.7749,249.74013,570.5228,352.35065
aug1_IMG_20200624_223710.jpg,640,480,Red Traffic Light,545.1696,288.7064,626.6334,388.30008
aug1_IMG_20200807_130612.jpg,640,480,Speed Limit 25,145.14946,134.94577,226.45856,229.20676
aug1_IMG_20200807_130612.jpg,640,480,Straight Or Right Sign,411.38278,158.6909,446.64072,204.02252
aug1_IMG_20200624_193252.jpg,640,480,Speed Limit 35,132.67012,96.932594,191.52641,160.65298
aug1_IMG_20200624_193252.jpg,640,480,Red Traffic Light,183.77393,118.48707,227.2778,178.40727
aug1_IMG_20200624_193252.jpg,640,480,Straight Or Right Sign,230.65211,133.80931,275.0071,177.5563
aug1_IMG_20200624_193252.jpg,640,480,Speed Limit 50,263.54575,152.56683,321.39877,213.45995
aug1_IMG_20200624_193252.jpg,640,480,Stop Sign,323.37463,176.73581,375.66428,226.5934
aug1_IMG_20200624_193252.jpg,640,480,Speed Limit 25,373.9312,192.90933,420.62714,243.2533
aug1_IMG_20200624_193252.jpg,640,480,Green Traffic Light,416.15796,212.73091,454.15924,264.10846
aug1_IMG_20200624_193252.jpg,640,480,Straight Or Left Sign,443.54913,228.6915,493.2851,275.99542
aug1_IMG_20200701_204548.jpg,640,480,Speed Limit 25,84.58322,221.80351,260.58322,430.80353
aug1_IMG_20200701_204548.jpg,640,480,Straight Or Left Sign,300.58322,228.80351,466.58322,395.80353
aug1_IMG_20200807_125951.jpg,640,480,Straight Or Right Sign,122.0,104.0,278.0,253.0
aug1_IMG_20200807_125951.jpg,640,480,Speed Limit 25,359.0,109.0,511.0,295.0
aug1_IMG_20200807_125425.jpg,640,480,Stop Sign,34.968483,46.052376,181.43898,193.8573
aug1_IMG_20200807_125425.jpg,640,480,Speed Limit 50,202.28581,96.22573,364.15164,274.77173
aug1_IMG_20200807_125425.jpg,640,480,Straight Or Left Sign,370.23242,147.50372,524.0696,296.67047
aug1_IMG_20200807_125425.jpg,640,480,Red Traffic Light,500.4317,188.02419,640.0,386.49893
aug1_IMG_20200807_130621.jpg,640,480,Speed Limit 25,59.867344,29.953026,149.08934,123.14995
aug1_IMG_20200807_130621.jpg,640,480,Straight Or Right Sign,300.25058,127.88446,347.94742,178.89374
aug1_IMG_20200807_125314.jpg,640,480,Green Traffic Light,311.0,77.0,364.0,199.0
aug1_IMG_20200807_130103.jpg,640,480,Speed Limit 50,147.0,76.0,315.0,275.0
aug1_IMG_20200807_130103.jpg,640,480,Straight Or Left Sign,449.0,111.0,564.0,241.0
aug1_IMG_20200624_175806.jpg,640,480,Red Traffic Light,206.20247,172.8408,252.8408,273.5796
aug1_IMG_20200624_175806.jpg,640,480,Speed Limit 50,304.14297,169.10973,372.23492,252.12596
aug1_IMG_20200624_175806.jpg,640,480,Green Traffic Light,381.5626,173.77356,415.1422,249.32767
aug1_IMG_20200624_175806.jpg,640,480,Straight Or Right Sign,466.44437,171.90804,514.01544,215.74806
aug1_IMG_20200626_220420.jpg,640,480,Green Traffic Light,51.614735,251.73915,153.11618,457.6841
aug1_IMG_20200626_220420.jpg,640,480,Straight Or Left Sign,222.25484,251.73915,366.4163,387.07443
aug1_IMG_20200626_220420.jpg,640,480,Speed Limit 50,382.5977,253.21019,528.23016,420.90823
aug1_IMG_20200626_220420.jpg,640,480,Speed Limit 35,575.3033,251.73915,640.0,417.96616
aug1_IMG_20200624_192826.jpg,640,480,Red Traffic Light,20.0,94.0,121.0,318.0
aug1_IMG_20200624_192826.jpg,640,480,Straight Or Right Sign,217.0,99.0,357.0,238.0
aug1_IMG_20200624_192826.jpg,640,480,Speed Limit 50,370.0,135.0,468.0,247.0
aug1_IMG_20200624_192826.jpg,640,480,Stop Sign,511.0,137.0,604.0,223.0
aug1_IMG_20200624_221356.jpg,640,480,Stop Sign,0.0,192.05904,33.12629,276.03952
aug1_IMG_20200624_221356.jpg,640,480,Speed Limit 50,34.379585,196.10995,95.05903,287.20187
aug1_IMG_20200624_221356.jpg,640,480,Speed Limit 35,105.82241,206.46024,148.88051,317.21066
aug1_IMG_20200624_221356.jpg,640,480,Speed Limit 25,160.60616,206.49309,211.8882,329.3916
aug1_IMG_20200624_221356.jpg,640,480,Green Traffic Light,225.2896,206.69493,304.8906,294.1443
aug1_IMG_20200624_221356.jpg,640,480,Red Traffic Light,349.9296,221.03981,453.639,314.93872
aug1_IMG_20200624_221356.jpg,640,480,Straight Or Right Sign,,,,
aug1_IMG_20200624_221356.jpg,640,480,Straight Or Left Sign,,,,
aug1_IMG_20200624_175226.jpg,640,480,Speed Limit 50,110.629135,155.38937,186.08359,241.81168
aug1_IMG_20200624_175226.jpg,640,480,Green Traffic Light,224.98297,157.83357,265.14404,236.38214
aug1_IMG_20200624_175226.jpg,640,480,Stop Sign,282.7022,149.98157,346.20856,211.65994
aug1_IMG_20200624_175226.jpg,640,480,Speed Limit 35,375.54962,144.78894,433.98502,216.93414
aug1_IMG_20200624_175226.jpg,640,480,Speed Limit 25,436.589,143.07076,490.4599,207.9095
aug1_IMG_20200624_175226.jpg,640,480,Straight Or Left Sign,510.50134,138.1259,574.25543,202.79402
aug1_IMG_20200624_175226.jpg,640,480,Red Traffic Light,573.7816,140.88417,614.9393,219.51535
aug1_IMG_20200624_175226.jpg,640,480,Straight Or Right Sign,,,,
aug1_IMG_20200807_130341.jpg,640,480,Green Traffic Light,36.98191,134.81921,95.98191,289.8192
aug1_IMG_20200807_130341.jpg,640,480,Speed Limit 35,206.9819,118.819214,324.9819,269.8192
aug1_IMG_20200624_221338.jpg,640,480,Stop Sign,0.0,144.32785,92.77866,268.40268
aug1_IMG_20200624_221338.jpg,640,480,Speed Limit 50,110.717186,139.84323,210.87396,266.90778
aug1_IMG_20200624_221338.jpg,640,480,Speed Limit 35,221.3381,142.83298,325.97952,266.90778
aug1_IMG_20200624_221338.jpg,640,480,Speed Limit 25,343.91803,150.30737,414.17728,301.28998
aug1_IMG_20200624_221338.jpg,640,480,Green Traffic Light,433.61066,145.82274,503.8699,299.79507
aug1_IMG_20200624_221338.jpg,640,480,Red Traffic Light,523.3033,138.34834,627.9447,244.48463
aug1_IMG_20200624_221338.jpg,640,480,Straight Or Right Sign,,,,
aug1_IMG_20200624_221338.jpg,640,480,Straight Or Left Sign,,,,
aug1_IMG_20200626_220519.jpg,640,480,Speed Limit 25,148.29604,188.48882,221.4292,268.61734
aug1_IMG_20200626_220519.jpg,640,480,Stop Sign,246.86684,191.03258,308.55307,251.44693
aug1_IMG_20200626_220519.jpg,640,480,Straight Or Right Sign,332.7188,192.30446,395.67694,254.62663
aug1_IMG_20200626_220519.jpg,640,480,Red Traffic Light,430.01773,197.39198,479.6211,288.96744
aug1_IMG_20200807_125409.jpg,640,480,Stop Sign,190.95135,150.36145,255.11348,213.56033
aug1_IMG_20200807_125409.jpg,640,480,Speed Limit 50,272.5007,154.32161,336.02457,227.47787
aug1_IMG_20200807_125409.jpg,640,480,Straight Or Left Sign,345.03146,159.9194,396.87646,213.69087
aug1_IMG_20200807_125409.jpg,640,480,Red Traffic Light,397.022,162.83244,437.81363,242.15367
aug1_IMG_20200807_125302.jpg,640,480,Green Traffic Light,290.67303,96.8154,358.8151,255.52605
aug1_IMG_20200626_221027.jpg,640,480,Speed Limit 35,41.173275,169.5892,95.62428,237.18356
aug1_IMG_20200626_221027.jpg,640,480,Green Traffic Light,99.379524,175.22208,136.93195,256.8986
aug1_IMG_20200626_221027.jpg,640,480,Stop Sign,145.38124,175.22208,197.01582,229.67308
aug1_IMG_20200626_221027.jpg,640,480,Red Traffic Light,210.15916,177.0997,252.40564,266.28668
aug1_IMG_20200626_221027.jpg,640,480,Straight Or Left Sign,265.54898,179.91612,323.75525,237.18356
aug1_IMG_20200626_221027.jpg,640,480,Straight Or Right Sign,337.8374,180.85493,402.61533,240.93881
aug1_IMG_20200626_221027.jpg,640,480,Speed Limit 25,424.20798,179.91612,498.374,261.59265
aug1_IMG_20200626_221027.jpg,640,480,Speed Limit 50,515.2726,182.73256,607.276,271.91956
aug1_IMG_20200624_192833.jpg,640,480,Red Traffic Light,33.103226,178.6549,80.103226,281.6549
aug1_IMG_20200624_192833.jpg,640,480,Straight Or Right Sign,124.103226,178.6549,188.10323,242.6549
aug1_IMG_20200624_192833.jpg,640,480,Speed Limit 50,203.10323,182.6549,261.1032,248.6549
aug1_IMG_20200624_192833.jpg,640,480,Stop Sign,286.1032,184.6549,341.1032,234.6549
aug1_IMG_20200626_220524.jpg,640,480,Speed Limit 25,126.50264,133.1015,195.50264,211.1015
aug1_IMG_20200626_220524.jpg,640,480,Stop Sign,220.50264,138.1015,282.50266,198.1015
aug1_IMG_20200626_220524.jpg,640,480,Straight Or Right Sign,305.50266,142.1015,367.50266,203.1015
aug1_IMG_20200626_220524.jpg,640,480,Red Traffic Light,404.50266,148.1015,453.50266,241.1015
aug1_IMG_20200807_125319.jpg,640,480,Stop Sign,152.0,159.0,227.0,230.0
aug1_IMG_20200807_125319.jpg,640,480,Speed Limit 50,257.0,160.0,332.0,247.0
aug1_IMG_20200807_125319.jpg,640,480,Straight Or Left Sign,353.0,161.0,418.0,230.0
aug1_IMG_20200807_125319.jpg,640,480,Red Traffic Light,433.0,166.0,480.0,263.0
aug1_IMG_20200701_204009.jpg,640,480,Straight Or Left Sign,77.0,114.0,264.0,296.0
aug1_IMG_20200701_204009.jpg,640,480,Straight Or Right Sign,402.0,120.0,574.0,291.0
aug1_IMG_20200624_181642.jpg,640,480,Red Traffic Light,332.0865,233.65018,385.37103,304.9322
aug1_IMG_20200624_181642.jpg,640,480,Green Traffic Light,391.95154,216.07298,447.6364,291.44254
aug1_IMG_20200624_181642.jpg,640,480,Speed Limit 25,443.49097,187.35797,503.15698,250.96094
aug1_IMG_20200624_181642.jpg,640,480,Speed Limit 35,513.24054,160.89262,569.3814,221.53288
aug1_IMG_20200626_220713.jpg,640,480,Speed Limit 25,101.0,155.0,221.0,301.0
aug1_IMG_20200626_220713.jpg,640,480,Stop Sign,275.0,160.0,390.0,272.0
aug1_IMG_20200626_220713.jpg,640,480,Red Traffic Light,436.0,166.0,519.0,344.0
aug1_IMG_20200624_224217.jpg,640,480,Green Traffic Light,52.0,147.0,102.0,242.0
aug1_IMG_20200624_224217.jpg,640,480,Speed Limit 50,130.0,147.0,193.0,219.0
aug1_IMG_20200624_224217.jpg,640,480,Speed Limit 35,222.0,147.0,277.0,216.0
aug1_IMG_20200624_224217.jpg,640,480,Speed Limit 25,297.0,152.0,350.0,220.0
aug1_IMG_20200624_224217.jpg,640,480,Stop Sign,372.0,156.0,420.0,208.0
aug1_IMG_20200624_224217.jpg,640,480,Red Traffic Light,425.0,157.0,462.0,234.0
aug1_IMG_20200624_224217.jpg,640,480,Straight Or Left Sign,520.0,164.0,569.0,213.0
aug1_IMG_20200701_204504.jpg,640,480,Speed Limit 25,0.0,26.346577,115.12741,186.34657
aug1_IMG_20200701_204504.jpg,640,480,Straight Or Left Sign,142.12741,27.346577,268.1274,151.34657
aug1_IMG_20200701_204504.jpg,640,480,Stop Sign,302.1274,22.346577,420.1274,143.34657
aug1_IMG_20200701_204504.jpg,640,480,Green Traffic Light,454.1274,26.346577,538.1274,213.34657
aug1_IMG_20200807_130138.jpg,640,480,Speed Limit 50,125.51802,113.51789,197.57108,201.97607
aug1_IMG_20200807_130138.jpg,640,480,Straight Or Left Sign,260.5601,124.76151,321.91516,187.37852
aug1_IMG_20200626_220902.jpg,640,480,Straight Or Right Sign,190.0,180.0,271.0,251.0
aug1_IMG_20200626_220902.jpg,640,480,Straight Or Left Sign,335.0,186.0,407.0,254.0
aug1_IMG_20200807_124718.jpg,640,480,Straight Or Left Sign,53.474476,72.82978,121.465195,143.55139
aug1_IMG_20200807_124718.jpg,640,480,Speed Limit 50,105.553444,89.50318,186.78687,181.66017
aug1_IMG_20200807_124718.jpg,640,480,Red Traffic Light,169.00882,114.592224,238.23112,219.99884
aug1_IMG_20200807_124718.jpg,640,480,Stop Sign,230.73502,129.87617,308.35587,209.5452
aug1_IMG_20200807_124718.jpg,640,480,Green Traffic Light,291.91925,157.03738,364.3253,270.4068
aug1_IMG_20200807_124718.jpg,640,480,Straight Or Right Sign,358.0437,175.35413,444.461,261.0887
aug1_IMG_20200807_124718.jpg,640,480,Speed Limit 25,427.94547,199.50656,533.24225,310.9478
aug1_IMG_20200807_124718.jpg,640,480,Speed Limit 35,516.7027,227.82735,640.0,350.717
aug1_IMG_20200624_220210.jpg,640,480,Speed Limit 35,13.0,149.0,101.0,238.0
aug1_IMG_20200624_220210.jpg,640,480,Stop Sign,109.0,134.0,171.0,192.0
aug1_IMG_20200624_220210.jpg,640,480,Straight Or Right Sign,191.0,131.0,247.0,185.0
aug1_IMG_20200624_220210.jpg,640,480,Red Traffic Light,269.0,132.0,306.0,214.0
aug1_IMG_20200624_220210.jpg,640,480,Speed Limit 50,341.0,128.0,396.0,192.0
aug1_IMG_20200624_220210.jpg,640,480,Straight Or Left Sign,420.0,135.0,472.0,185.0
aug1_IMG_20200624_220210.jpg,640,480,Speed Limit 25,489.0,140.0,553.0,208.0
aug1_IMG_20200624_220210.jpg,640,480,Green Traffic Light,578.0,150.0,634.0,232.0
aug1_IMG_20200624_221347.jpg,640,480,Stop Sign,225.25081,146.74477,281.14728,198.29977
aug1_IMG_20200624_221347.jpg,640,480,Speed Limit 50,291.45828,150.00089,337.04376,205.35468
aug1_IMG_20200624_221347.jpg,640,480,Speed Limit 35,342.4706,150.00089,380.45853,199.38515
aug1_IMG_20200624_221347.jpg,640,480,Speed Limit 25,383.17194,152.17162,415.733,199.38515
aug1_IMG_20200624_221347.jpg,640,480,Green Traffic Light,420.07446,154.88504,439.6111,207.5254
aug1_IMG_20200624_221347.jpg,640,480,Red Traffic Light,445.58063,154.34235,462.94653,205.35468
aug1_IMG_20200624_221347.jpg,640,480,Straight Or Right Sign,467.288,152.7143,490.08075,183.64731
aug1_IMG_20200624_221347.jpg,640,480,Straight Or Left Sign,500.39172,155.42772,518.3003,182.56194
aug1_IMG_20200624_181717.jpg,640,480,Straight Or Right Sign,71.14748,189.18718,202.73965,293.4186
aug1_IMG_20200624_181717.jpg,640,480,Stop Sign,237.91776,126.64832,331.72604,220.4566
aug1_IMG_20200624_181717.jpg,640,480,Straight Or Left Sign,376.02438,103.19626,454.19797,183.97562
aug1_IMG_20200624_181717.jpg,640,480,Speed Limit 50,508.91946,104.499146,610.5451,195.70164
aug1_IMG_20200807_124640.jpg,640,480,Straight Or Left Sign,273.61975,257.40878,306.61975,290.40878
aug1_IMG_20200807_124640.jpg,640,480,Speed Limit 50,311.61975,257.40878,346.61975,299.40878
aug1_IMG_20200807_124640.jpg,640,480,Red Traffic Light,354.61975,261.40878,379.61975,311.40878
aug1_IMG_20200807_124640.jpg,640,480,Stop Sign,384.61975,261.40878,417.61975,293.40878
aug1_IMG_20200807_124640.jpg,640,480,Green Traffic Light,426.61975,263.40878,448.61975,315.40878
aug1_IMG_20200807_124640.jpg,640,480,Straight Or Right Sign,454.61975,263.40878,487.61975,296.40878
aug1_IMG_20200807_124640.jpg,640,480,Speed Limit 25,490.61975,263.40878,524.61975,306.40878
aug1_IMG_20200807_124640.jpg,640,480,Speed Limit 35,530.61975,265.40878,566.61975,304.40878
